Date,Region,Crop_Type,Rainfall_mm,Temperature_C,Soil_Moisture,Fertilizer_Used,Pest_Presence,Disease_Presence
10/12/2023,Greater Accra,Maize,112.21,23.2,0.39,Yes,1,1
10/13/2023,Northern,Cassava,166.29,28.1,0.39,No,0,1
10/14/2023,Northern,Maize,175.94,26.4,0.16,Yes,1,1
10/14/2023,Northern,Cassava,152.2,25.4,0.25,No,1,1
10/14/2023,Ashanti,Rice,262.89,24.4,0.7,Yes,0,1
10/14/2023,Western,Cassava,243.62,24.3,0.62,No,0,0
10/15/2023,Ashanti,Yam,242.44,23.3,0.37,Yes,1,1
10/15/2023,Western,Rice,276.23,23.9,0.44,Yes,1,1
10/15/2023,Volta,Rice,176.96,24.5,0.51,Yes,1,1
10/16/2023,Greater Accra,Yam,123.18,27.9,0.45,Yes,1,1
10/17/2023,Volta,Yam,271.2,26.4,0.37,No,0,1
10/17/2023,Greater Accra,Maize,100.69,24.4,0.38,Yes,1,1
10/18/2023,Greater Accra,Rice,114.79,28.4,0.35,Yes,0,1
10/18/2023,Western,Cassava,343.98,24.4,0.67,Yes,1,1
10/18/2023,Volta,Rice,176.36,21.8,0.48,Yes,1,1
10/18/2023,Northern,Cassava,216.25,32,0.24,Yes,1,1
10/19/2023,Ashanti,Cassava,334.45,26.4,0.65,Yes,0,1
10/19/2023,Northern,Yam,193.36,28.5,0.25,Yes,0,0
10/19/2023,Northern,Cocoa,175.37,27.2,0.22,Yes,0,1
10/19/2023,Northern,Maize,161.31,28.6,0.25,Yes,0,1
10/19/2023,Northern,Yam,190.88,27.1,0.35,Yes,0,0
10/19/2023,Northern,Yam,173.22,24.6,0.41,No,0,1
10/19/2023,Ashanti,Cassava,194.54,25.3,0.52,Yes,1,1
10/19/2023,Northern,Cassava,187.1,28.4,0.32,Yes,1,1
10/19/2023,Greater Accra,Maize,132.47,28,0.39,No,0,1
10/19/2023,Northern,Yam,125.93,24.8,0.24,No,0,0
10/20/2023,Greater Accra,Yam,132.93,27.9,0.66,Yes,0,1
10/21/2023,Greater Accra,Rice,129.93,26,0.49,Yes,0,1
10/22/2023,Ashanti,Yam,291.43,26.3,0.57,Yes,0,1
10/22/2023,Greater Accra,Rice,116.09,25.2,0.47,Yes,0,1
10/22/2023,Ashanti,Cocoa,251.48,22.9,0.7,Yes,0,1
10/22/2023,Western,Maize,276.17,21.8,0.64,Yes,0,1
10/23/2023,Northern,Cassava,185.94,23.8,0.47,No,1,0
10/23/2023,Volta,Maize,238.29,24.8,0.44,No,0,1
10/23/2023,Greater Accra,Rice,115.18,27.8,0.39,No,0,1
10/23/2023,Volta,Cocoa,151.59,27.5,0.5,Yes,1,1
10/24/2023,Northern,Maize,149.38,27.6,0.21,Yes,1,0
10/24/2023,Ashanti,Cassava,254.7,25.9,0.54,No,0,1
10/25/2023,Ashanti,Cocoa,211.45,24.8,0.7,Yes,1,1
10/25/2023,Volta,Cocoa,194.95,28.5,0.34,Yes,0,0
10/26/2023,Ashanti,Cocoa,189.59,23.7,0.57,Yes,1,1
10/26/2023,Western,Cassava,368.91,23.6,0.52,Yes,0,1
10/26/2023,Northern,Rice,148.26,28.4,0.29,Yes,0,1
10/26/2023,Northern,Cocoa,192.26,23.9,0.38,Yes,0,1
10/26/2023,Ashanti,Yam,259.28,23.6,0.66,Yes,1,1
10/27/2023,Greater Accra,Cassava,142.37,29.8,0.29,No,0,0
10/27/2023,Greater Accra,Cocoa,85.61,26.4,0.37,Yes,1,1
10/27/2023,Western,Maize,161.74,26.2,0.7,Yes,0,1
10/27/2023,Northern,Cassava,129.65,27.8,0.43,No,0,1
10/27/2023,Northern,Cassava,153.11,27.7,0.42,Yes,0,1
10/28/2023,Volta,Cassava,172.81,28,0.46,Yes,0,1
10/28/2023,Ashanti,Rice,165.5,26.5,0.65,Yes,1,1
10/28/2023,Ashanti,Yam,246.56,25.2,0.69,Yes,0,1
10/29/2023,Volta,Maize,192.08,24.8,0.58,No,0,1
10/29/2023,Ashanti,Yam,285.18,25,0.46,Yes,0,1
10/30/2023,Northern,Rice,184.17,30.8,0.34,No,1,0
10/30/2023,Volta,Cassava,233.48,28.4,0.44,Yes,0,1
10/30/2023,Ashanti,Yam,185.96,24.1,0.53,Yes,0,1
10/30/2023,Ashanti,Cocoa,206.11,23.5,0.61,Yes,1,1
10/31/2023,Greater Accra,Maize,99.46,26.4,0.3,Yes,1,1
10/31/2023,Western,Cocoa,298.34,25.7,0.56,Yes,0,1
10/31/2023,Western,Cocoa,346.47,26.1,0.6,No,1,1
10/31/2023,Volta,Yam,205.31,23.8,0.44,Yes,0,1
11/1/2023,Ashanti,Rice,51.1,28.4,0.34,No,0,0
11/1/2023,Greater Accra,Yam,24.08,31.8,0.39,Yes,1,1
11/2/2023,Northern,Cocoa,41.62,26.6,0.26,No,1,1
11/2/2023,Volta,Cassava,46.83,30.5,0.37,No,0,1
11/2/2023,Volta,Rice,30.06,28.7,0.38,Yes,0,0
11/2/2023,Northern,Yam,34.16,29.8,0.18,No,0,0
11/3/2023,Greater Accra,Cassava,22.39,29.7,0.25,Yes,0,0
11/4/2023,Greater Accra,Rice,19.32,33,0.44,Yes,0,0
11/4/2023,Northern,Yam,30.56,33.9,0.4,Yes,1,1
11/4/2023,Ashanti,Maize,47.48,26.1,0.33,Yes,0,0
11/4/2023,Western,Yam,55.61,26.3,0.55,Yes,1,1
11/5/2023,Western,Maize,56.37,31,0.41,Yes,0,0
11/5/2023,Ashanti,Cassava,55.83,30.2,0.49,Yes,0,1
11/5/2023,Northern,Cocoa,25.34,30.9,0.25,Yes,1,1
11/5/2023,Greater Accra,Maize,17.83,30,0.32,No,0,0
11/5/2023,Ashanti,Rice,44.16,27.7,0.53,Yes,0,0
11/5/2023,Greater Accra,Maize,18.79,31.8,0.19,Yes,1,1
11/6/2023,Northern,Yam,31.91,28.3,0.19,Yes,1,1
11/6/2023,Northern,Cassava,36.14,33.1,0.29,Yes,0,0
11/7/2023,Western,Cassava,59.64,28.1,0.58,Yes,1,1
11/7/2023,Ashanti,Yam,55.67,29.3,0.33,Yes,0,0
11/7/2023,Western,Cassava,64.99,28.3,0.6,No,1,1
11/7/2023,Ashanti,Cocoa,50.89,25.5,0.48,No,1,1
11/7/2023,Western,Cocoa,88.91,27,0.39,Yes,1,1
11/8/2023,Ashanti,Maize,59.74,28.1,0.38,Yes,0,1
11/9/2023,Northern,Cocoa,37.15,31.2,0.38,Yes,0,0
11/9/2023,Volta,Cocoa,30.64,33.6,0.5,Yes,0,1
11/9/2023,Ashanti,Yam,57.44,28.5,0.49,Yes,0,1
11/9/2023,Northern,Cassava,21.52,32.3,0.29,Yes,1,1
11/9/2023,Ashanti,Cocoa,64.65,29,0.57,No,0,1
11/10/2023,Ashanti,Maize,30.47,28.9,0.25,Yes,1,1
11/10/2023,Ashanti,Rice,55.99,31.5,0.42,Yes,0,1
11/11/2023,Western,Cassava,57.5,28.2,0.42,Yes,1,0
11/11/2023,Ashanti,Maize,43.52,22.5,0.47,No,0,1
11/11/2023,Greater Accra,Maize,21.85,29.2,0.36,Yes,0,1
11/12/2023,Western,Cocoa,57.51,28.4,0.38,Yes,1,1
11/12/2023,Western,Yam,55.72,24.7,0.49,Yes,0,1
11/13/2023,Volta,Yam,28.33,27.7,0.42,No,1,1
11/13/2023,Western,Yam,46.48,29.3,0.42,Yes,1,1
11/13/2023,Ashanti,Cassava,24.97,29.6,0.56,Yes,0,0
11/14/2023,Western,Maize,61.32,26.2,0.39,Yes,1,0
11/14/2023,Volta,Cassava,46.28,30.2,0.36,No,0,0
11/14/2023,Northern,Cocoa,40.31,31.4,0.26,Yes,0,0
11/15/2023,Northern,Cocoa,37.66,27.9,0.27,Yes,0,0
11/15/2023,Western,Maize,68.33,27.4,0.53,Yes,0,1
11/15/2023,Ashanti,Rice,61.73,31.3,0.37,Yes,0,1
11/15/2023,Western,Maize,51.93,26.6,0.48,No,0,1
11/15/2023,Northern,Rice,29.72,29.9,0.13,No,1,1
11/15/2023,Ashanti,Cassava,47.86,27.7,0.38,No,0,1
11/15/2023,Ashanti,Yam,44.49,29.3,0.27,Yes,0,0
11/16/2023,Greater Accra,Yam,21.06,32.2,0.29,Yes,0,1
11/16/2023,Ashanti,Yam,48.19,26.8,0.26,Yes,0,0
11/16/2023,Western,Maize,54.98,27.3,0.4,Yes,0,0
11/16/2023,Volta,Cassava,42.59,29.2,0.2,Yes,0,0
11/16/2023,Western,Cocoa,48.24,28.4,0.6,Yes,1,1
11/17/2023,Greater Accra,Rice,21.11,32,0.3,No,1,1
11/17/2023,Volta,Rice,33.79,28,0.39,Yes,1,1
11/17/2023,Northern,Maize,30.85,30.4,0.4,No,0,1
11/17/2023,Northern,Cassava,24.51,28.3,0.32,Yes,0,1
11/18/2023,Greater Accra,Yam,19.05,28.6,0.34,Yes,0,0
11/18/2023,Northern,Cocoa,32.84,31.9,0.26,Yes,1,0
11/18/2023,Ashanti,Cocoa,66.42,25.2,0.57,No,0,1
11/18/2023,Western,Rice,49.94,29.4,0.51,Yes,0,1
11/18/2023,Western,Rice,55.5,27.2,0.48,Yes,1,1
11/20/2023,Western,Rice,48.84,28.9,0.44,No,1,1
11/21/2023,Volta,Maize,49.04,30.3,0.6,No,0,1
11/21/2023,Ashanti,Yam,70.43,22.4,0.64,Yes,0,0
11/21/2023,Northern,Rice,40.84,31.4,0.29,Yes,0,0
11/21/2023,Western,Cocoa,40.29,25.6,0.29,No,1,1
11/23/2023,Western,Cocoa,63.34,27.6,0.54,Yes,1,1
11/23/2023,Greater Accra,Rice,23.85,30.9,0.31,Yes,1,1
11/24/2023,Volta,Rice,42.13,29.6,0.54,Yes,0,1
11/24/2023,Greater Accra,Yam,25.81,28.2,0.36,Yes,0,0
11/24/2023,Greater Accra,Maize,19.85,30.7,0.27,Yes,0,1
11/24/2023,Ashanti,Maize,45.46,30.6,0.36,Yes,1,1
11/25/2023,Western,Yam,34.51,27,0.48,Yes,1,1
11/26/2023,Ashanti,Cocoa,58.04,26.1,0.38,Yes,1,1
11/26/2023,Ashanti,Yam,59.92,28.8,0.65,Yes,1,1
11/26/2023,Northern,Yam,40.39,33.7,0.25,No,0,0
11/26/2023,Greater Accra,Cassava,30.53,31.1,0.22,Yes,0,0
11/26/2023,Ashanti,Cassava,52.3,26.2,0.45,Yes,0,1
11/27/2023,Greater Accra,Maize,25.15,31.4,0.29,Yes,0,0
11/27/2023,Greater Accra,Cassava,25.65,31,0.31,Yes,1,1
11/27/2023,Northern,Cassava,35.13,30.7,0.33,Yes,1,1
11/27/2023,Northern,Rice,36.87,26.9,0.28,Yes,0,0
11/28/2023,Northern,Cocoa,33.55,32.2,0.25,No,0,1
11/28/2023,Greater Accra,Cassava,17.18,31.3,0.25,Yes,1,0
11/28/2023,Northern,Cocoa,20.18,26.5,0.26,Yes,0,1
11/29/2023,Western,Rice,56.02,28.5,0.54,No,1,1
12/1/2023,Greater Accra,Cocoa,22.07,27.9,0.38,Yes,0,1
12/1/2023,Northern,Cassava,30.25,33.6,0.31,No,0,1
12/2/2023,Greater Accra,Cocoa,35.37,29.5,0.34,No,1,1
12/3/2023,Ashanti,Cassava,38.06,28.6,0.47,Yes,0,1
12/3/2023,Volta,Yam,35.07,31.1,0.36,Yes,0,1
12/4/2023,Ashanti,Cassava,68.63,27,0.53,No,0,0
12/5/2023,Greater Accra,Maize,26.13,27.4,0.37,Yes,1,0
12/5/2023,Ashanti,Yam,50.65,26.8,0.54,Yes,0,1
12/6/2023,Western,Rice,54.27,26.1,0.42,Yes,1,1
12/7/2023,Western,Rice,57.14,27.2,0.64,Yes,1,0
12/7/2023,Volta,Maize,43.76,28.2,0.36,No,0,0
12/7/2023,Western,Yam,68.58,27.4,0.31,No,0,1
12/8/2023,Volta,Rice,40.52,30.2,0.51,Yes,0,1
12/8/2023,Greater Accra,Cassava,20.77,33.9,0.19,Yes,0,1
12/8/2023,Greater Accra,Maize,17.37,32.6,0.32,No,0,1
12/8/2023,Volta,Yam,35.85,27.8,0.5,Yes,0,0
12/8/2023,Western,Yam,55.73,26.7,0.69,No,0,1
12/8/2023,Volta,Maize,45.22,26.5,0.38,Yes,1,1
12/8/2023,Greater Accra,Maize,20.91,29,0.4,Yes,1,1
12/8/2023,Volta,Cocoa,32.79,27.2,0.37,Yes,0,0
12/9/2023,Greater Accra,Yam,18.9,29,0.35,No,0,1
12/9/2023,Northern,Cocoa,31.21,30.8,0.12,No,0,1
12/10/2023,Western,Maize,55,27.5,0.45,Yes,0,0
12/10/2023,Northern,Maize,35.66,30,0.1,Yes,0,1
12/10/2023,Northern,Rice,34.51,34.8,0.29,Yes,0,0
12/11/2023,Northern,Maize,27.84,23.9,0.26,No,0,0
12/11/2023,Northern,Cocoa,41.07,30.2,0.35,Yes,0,1
12/11/2023,Greater Accra,Yam,21.25,30.8,0.29,No,0,0
12/11/2023,Ashanti,Cassava,52.24,26.7,0.36,No,1,1
12/11/2023,Greater Accra,Cocoa,19.27,32.4,0.41,No,0,1
12/12/2023,Volta,Cassava,58.42,29.6,0.2,Yes,0,0
12/12/2023,Greater Accra,Cassava,29.95,31.8,0.33,No,1,0
12/12/2023,Western,Yam,53.22,29.1,0.56,Yes,0,1
12/12/2023,Western,Cassava,58.49,25.2,0.55,Yes,0,0
12/13/2023,Western,Rice,87.4,26.3,0.54,Yes,0,0
12/13/2023,Northern,Cocoa,35.01,25.7,0.44,No,0,0
12/13/2023,Northern,Yam,24.03,30,0.1,Yes,1,1
12/14/2023,Northern,Cassava,42.72,34.3,0.1,No,0,1
12/15/2023,Greater Accra,Cassava,28.55,32.7,0.43,No,0,0
12/16/2023,Northern,Yam,37.06,29,0.38,Yes,0,1
12/16/2023,Volta,Yam,32.41,30.2,0.38,Yes,1,1
12/16/2023,Greater Accra,Maize,19.79,31.5,0.17,Yes,1,1
12/16/2023,Western,Maize,75.16,30.2,0.27,Yes,1,1
12/17/2023,Greater Accra,Maize,19.46,30.1,0.33,No,0,1
12/17/2023,Western,Cocoa,70.69,28,0.58,Yes,1,1
12/19/2023,Northern,Rice,23.5,27.5,0.27,Yes,0,0
12/20/2023,Ashanti,Cocoa,48.46,29.1,0.35,No,1,1
12/20/2023,Greater Accra,Maize,22.98,28.8,0.18,No,0,1
12/20/2023,Volta,Maize,45.57,29.2,0.44,No,0,1
12/20/2023,Western,Rice,52.22,26.3,0.26,Yes,1,1
12/20/2023,Western,Cocoa,47.21,28.2,0.7,Yes,0,1
12/20/2023,Ashanti,Cocoa,52.65,24.9,0.43,Yes,0,1
12/21/2023,Volta,Rice,32.78,31.7,0.24,Yes,1,0
12/21/2023,Northern,Cocoa,34.55,32.2,0.39,Yes,1,1
12/21/2023,Western,Cassava,37.82,28.3,0.55,Yes,0,1
12/22/2023,Greater Accra,Maize,17.43,28.7,0.39,No,0,1
12/23/2023,Greater Accra,Yam,24.8,29.4,0.23,Yes,0,0
12/25/2023,Greater Accra,Cassava,23.04,30.5,0.4,Yes,0,0
12/25/2023,Ashanti,Rice,59.42,30.6,0.44,No,0,1
12/25/2023,Ashanti,Cocoa,60.1,26.7,0.48,Yes,1,1
12/25/2023,Western,Cocoa,48.56,30.7,0.62,Yes,1,1
12/25/2023,Western,Cassava,65.92,25.9,0.14,No,0,1
12/25/2023,Western,Yam,59.7,26.7,0.61,Yes,0,1
12/25/2023,Northern,Maize,32.46,30.5,0.21,No,1,0
12/25/2023,Volta,Rice,37.13,29.4,0.43,Yes,0,1
12/26/2023,Greater Accra,Cassava,23.77,33.3,0.34,Yes,0,0
12/26/2023,Greater Accra,Cassava,26.67,29.6,0.3,Yes,0,1
12/27/2023,Greater Accra,Cassava,22.02,30.9,0.11,No,0,1
12/27/2023,Ashanti,Rice,49.89,30.1,0.53,Yes,0,1
12/27/2023,Volta,Rice,47.16,27.8,0.35,Yes,1,1
12/28/2023,Ashanti,Rice,49.11,27.4,0.52,No,1,1
12/28/2023,Western,Yam,52.19,29.6,0.6,Yes,1,0
12/28/2023,Greater Accra,Rice,25.94,26.9,0.39,Yes,0,1
12/28/2023,Greater Accra,Maize,32.1,29.7,0.34,Yes,1,1
12/28/2023,Western,Cocoa,70.08,26.2,0.45,No,1,1
12/28/2023,Northern,Rice,27.03,32.8,0.37,No,0,0
12/29/2023,Ashanti,Yam,45.73,28.8,0.51,No,0,0
12/30/2023,Greater Accra,Yam,26.18,29.3,0.1,Yes,1,1
12/30/2023,Ashanti,Maize,52.86,31.4,0.47,No,1,0
12/30/2023,Volta,Yam,48.65,27.2,0.38,Yes,0,1
